year,sex,name,n,rank
2012,B,Pauric,4,346
2012,B,Pawel,4,346
2012,B,Piaras,4,346
2012,B,Raymond,4,346
2012,B,Regan,4,346
2012,B,Roan,4,346
2012,B,Rohan,4,346
2012,B,Rokas,4,346
2012,B,Rossa,4,346
2012,B,Ruadhan,4,346
2012,B,Se,4,346
2012,B,Spencer,4,346
2012,B,Terence,4,346
2012,B,Ty,4,346
2012,B,Yusuf,4,346
2012,B,Alec,3,403
2012,B,Aleksander,3,403
2012,B,Alistair,3,403
2012,B,Amir,3,403
2012,B,Aodan,3,403
2012,B,Arlo,3,403
2012,B,Aston,3,403
2012,B,Barney,3,403
2012,B,Beau,3,403
2012,B,Blair,3,403
2012,B,Braxton,3,403
2012,B,Brayden,3,403
2012,B,Bryn,3,403
2012,B,Cael,3,403
2012,B,Cahan,3,403
2012,B,Cailean,3,403
2012,B,Carl,3,403
2012,B,Cathan,3,403
2012,B,Cein,3,403
2012,B,Cianan,3,403
2012,B,Codey,3,403
2012,B,Codie,3,403
2012,B,Cohan,3,403
2012,B,Colum,3,403
2012,B,Conchur,3,403
2012,B,Conn,3,403
2012,B,Connaire,3,403
2012,B,Connlaodh,3,403
2012,B,Coran,3,403
2012,B,Damien,3,403
2012,B,Danas,3,403
2012,B,Darra,3,403
2012,B,Darryl,3,403
2012,B,Denis,3,403
2012,B,Denver,3,403
2012,B,Devin,3,403
2012,B,Dovydas,3,403
2012,B,Dualta,3,403
2012,B,Eamonn,3,403
2012,B,Eddie,3,403
2012,B,Emilis,3,403
2012,B,Enzo,3,403
2012,B,Fergus,3,403
2012,B,Fiontan,3,403
2012,B,Frazer,3,403
2012,B,Frederick,3,403
2012,B,Ger,3,403
2012,B,Glenn,3,403
2012,B,Grayson,3,403
2012,B,Gregory,3,403
2012,B,Heath,3,403
2012,B,Jakob,3,403
2012,B,Jerome,3,403
2012,B,Jim,3,403
2012,B,John-james,3,403
2012,B,Jokubas,3,403
2012,B,Jonjo,3,403
2012,B,Judah,3,403
2012,B,Kade,3,403
2012,B,Kaden,3,403
2012,B,Kaelum,3,403
2012,B,Kaleb,3,403
2012,B,Kane,3,403
2012,B,Kealan,3,403
2012,B,Keane,3,403
2012,B,Keenan,3,403
2012,B,Kelan,3,403
2012,B,Kevinas,3,403
2012,B,Kieron,3,403
2012,B,Kobi,3,403
2012,B,Kody,3,403
2012,B,Kris,3,403
2012,B,Lennox,3,403
2012,B,Lincoln,3,403
2012,B,Lloyd,3,403
2012,B,Lochlainn,3,403
2012,B,Lochlan,3,403
2012,B,Mani,3,403
2012,B,Markus,3,403
2012,B,Marshall,3,403
2012,B,Mathew,3,403
2012,B,Matteo,3,403
2012,B,Mikolaj,3,403
2012,B,Mohammed,3,403
2012,B,Mylo,3,403
2012,B,Naoise,3,403
2012,B,Natan,3,403
2012,B,Ned,3,403
2012,B,Nikita,3,403
2012,B,Parker,3,403
2012,B,Phillip,3,403
2012,B,Quinn,3,403
2012,B,Reilly,3,403
2012,B,Ronin,3,403
2012,B,Rylie,3,403
2012,B,Shaun,3,403
2012,B,Shayne,3,403
2012,B,Simas,3,403
2012,B,Tajus,3,403
2012,B,Terry,3,403
2012,B,Tim,3,403
2012,B,Timur,3,403
2012,B,Tomasz,3,403
2012,B,Tymon,3,403
2012,B,Tymoteusz,3,403
2012,B,Ultan,3,403
2012,B,Victor,3,403
2012,B,Zain,3,403
2013,B,Jack,293,1
2013,B,James,285,2
2013,B,Charlie,219,3
2013,B,Harry,207,4
2013,B,Daniel,201,5
2013,B,Noah,188,6
2013,B,Matthew,164,7
2013,B,Ethan,160,8
2013,B,Jacob,160,8
2013,B,Oliver,150,10
2013,B,Thomas,145,11
2013,B,Adam,137,12
2013,B,Ryan,135,13
2013,B,Alfie,134,14
2013,B,Joshua,131,15
2013,B,Mason,131,15
2013,B,Conor,130,17
2013,B,Jake,124,18
2013,B,Luke,118,19
2013,B,Riley,117,20
2013,B,Jamie,106,21
2013,B,Joseph,99,22
2013,B,Lucas,99,22
2013,B,Michael,99,22
2013,B,Oisin,99,22
2013,B,Sean,96,26
2013,B,Dylan,95,27
2013,B,Max,94,28
2013,B,Darragh,87,29
2013,B,Leo,83,30
2013,B,Patrick,83,30
2013,B,Ben,82,32
2013,B,Oscar,82,32
2013,B,Logan,80,34
2013,B,Ronan,80,34
2013,B,William,79,36
2013,B,Isaac,73,37
2013,B,Nathan,68,38
2013,B,Aaron,67,39
2013,B,Finn,67,39
2013,B,Jayden,67,39
2013,B,Samuel,67,39
2013,B,Shea,66,43
2013,B,Alex,65,44
2013,B,Caleb,65,44
2013,B,Cillian,64,46
2013,B,Jude,64,46
2013,B,Alexander,63,48
2013,B,John,62,49
2013,B,Reuben,61,50
2013,B,Callum,59,51
2013,B,Fionn,58,52
2013,B,Archie,57,53
2013,B,Carter,57,53
2013,B,Ollie,57,53
2013,B,Tyler,56,56
2013,B,Benjamin,55,57
2013,B,Eoin,54,58
2013,B,Bobby,53,59
2013,B,Lewis,52,60
2013,B,Odhran,51,61
2013,B,Blake,49,62
2013,B,Henry,49,62
2013,B,Jay,49,62
2013,B,Caolan,48,65
2013,B,Tom,48,65
2013,B,Joel,47,67
2013,B,George,46,68
2013,B,David,45,69
2013,B,Mark,45,69
2013,B,Aidan,44,71
2013,B,Zach,44,71
2013,B,Peter,43,73
2013,B,Daithi,42,74
2013,B,Rory,42,74
2013,B,Connor,41,76
2013,B,Liam,41,76
2013,B,Niall,41,76
2013,B,Sam,41,76
2013,B,Jackson,40,80
2013,B,Christopher,39,81
2013,B,Lorcan,38,82
2013,B,Dara,37,83
2013,B,Kai,37,83
2013,B,Kyle,37,83
2013,B,Rhys,37,83
2013,B,Seth,37,83
2013,B,Andrew,36,88
2013,B,Josh,36,88
2013,B,Kayden,36,88
2013,B,Robert,36,88
2013,B,Theo,36,88
2013,B,Aodhan,35,93
2013,B,Eoghan,34,94
2013,B,Jonah,34,94
2013,B,Paul,34,94
2013,B,Ciaran,33,97
2013,B,Cormac,33,97
2013,B,Leon,33,97
2013,B,Ruairi,33,97
2013,B,Conan,32,101
2013,B,Finlay,30,102
2013,B,Cian,29,103
2013,B,Corey,29,103
2013,B,Eli,29,103
2013,B,Evan,29,103
2013,B,Harvey,29,103
2013,B,Danny,28,108
2013,B,Edward,28,108
2013,B,Tommy,28,108
2013,B,Caiden,27,111
2013,B,Cameron,27,111
2013,B,Daire,27,111
2013,B,Elijah,27,111
2013,B,Joe,27,111
2013,B,Tiernan,27,111
2013,B,Zac,27,111
2013,B,Conall,26,118
2013,B,Harley,26,118
2013,B,Jenson,24,120
2013,B,Kaiden,24,120
2013,B,Freddie,23,122
2013,B,Harrison,23,122
2013,B,Padraig,23,122
2013,B,Zachary,23,122
2013,B,Brody,22,126
2013,B,Caoimhin,22,126
2013,B,Cathal,22,126
2013,B,Toby,22,126
2013,B,Brian,21,130
2013,B,Carson,21,130
2013,B,Arthur,20,132
2013,B,Cahir,20,132
2013,B,Jakub,20,132
2013,B,Jason,20,132
2013,B,Micah,20,132
2013,B,Shane,20,132
2013,B,Anthony,19,138
2013,B,Jaxon,19,138
2013,B,Micheal,19,138
2013,B,Scott,19,138
2013,B,Sebastian,19,138
2013,B,Stephen,19,138
2013,B,Taylor,19,138
2013,B,Tomas,19,138
2013,B,Christian,18,146
2013,B,Cody,18,146
2013,B,Louis,18,146
2013,B,Luca,18,146
2013,B,Olly,18,146
2013,B,Pearse,18,146
2013,B,Senan,18,146
2013,B,Cohen,17,153
2013,B,Gabriel,17,153
2013,B,Kacper,17,153
2013,B,Kevin,17,153
2013,B,Oran,17,153
2013,B,Robbie,17,153
2013,B,Shay,17,153
2013,B,Tiarnan,17,153
2013,B,Cole,16,161
2013,B,Filip,16,161
2013,B,Myles,16,161
2013,B,Owen,16,161
2013,B,Reece,16,161
2013,B,Alan,15,166
2013,B,Brodie,15,166
2013,B,Jonathan,15,166
2013,B,Travis,15,166
2013,B,Will,15,166
2013,B,Charles,14,171
2013,B,Conal,14,171
2013,B,Cooper,14,171
2013,B,Frankie,14,171
2013,B,Kian,14,171
2013,B,Lee,14,171
2013,B,Rian,14,171
2013,B,Rowan,14,171
2013,B,Zack,14,171
2013,B,Brandon,13,180
2013,B,Caden,13,180
2013,B,Calum,13,180
2013,B,Declan,13,180
2013,B,Flynn,13,180
2013,B,Gerard,13,180
2013,B,Lukas,13,180
2013,B,Marcus,13,180
2013,B,Aiden,12,188
2013,B,Austin,12,188
2013,B,Bailey,12,188
2013,B,Brogan,12,188
2013,B,Conn,12,188
2013,B,Donnacha,12,188
2013,B,Euan,12,188
2013,B,Fabian,12,188
2013,B,Fintan,12,188
2013,B,Joey,12,188
2013,B,Levi,12,188
2013,B,Preston,12,188
2013,B,Ashton,11,200
2013,B,Cain,11,200
2013,B,Donal,11,200
2013,B,Ewan,11,200
2013,B,Gavin,11,200
2013,B,Kieran,11,200
2013,B,Oskar,11,200
2013,B,Ross,11,200
2013,B,Billy,10,208
2013,B,Felix,10,208
2013,B,Francis,10,208
2013,B,Hugh,10,208
2013,B,Hunter,10,208
2013,B,Kye,10,208
2013,B,Nathaniel,10,208
2013,B,Rio,10,208
2013,B,Sonny,10,208
2013,B,Troy,10,208
2013,B,Zak,10,208
2013,B,Antoni,9,219
2013,B,Brendan,9,219
2013,B,Cayden,9,219
2013,B,Curtis,9,219
2013,B,Dominik,9,219
2013,B,Elliot,9,219
2013,B,Elliott,9,219
2013,B,Jasper,9,219
2013,B,Jensen,9,219
2013,B,Jordan,9,219
2013,B,Louie,9,219
2013,B,Malachy,9,219
2013,B,Maxwell,9,219
2013,B,Richard,9,219
2013,B,Robin,9,219
2013,B,Rocco,9,219
2013,B,Saul,9,219
2013,B,Szymon,9,219
2013,B,Bradley,8,237
2013,B,Che,8,237
2013,B,Justin,8,237
2013,B,Leighton,8,237
2013,B,Martin,8,237
2013,B,Peadar,8,237
2013,B,Timothy,8,237
2013,B,Caodhan,7,244
2013,B,Cathair,7,244
2013,B,Dawson,7,244
2013,B,Dean,7,244
2013,B,Dominic,7,244
2013,B,Donncha,7,244
2013,B,Emmett,7,244
2013,B,Fiachra,7,244
2013,B,Finley,7,244
2013,B,Fionnan,7,244
2013,B,Hayden,7,244
2013,B,Igor,7,244
2013,B,Jaiden,7,244
2013,B,Johnny,7,244
2013,B,Josiah,7,244
2013,B,Junior,7,244
2013,B,Kaleb,7,244
2013,B,Kamil,7,244
2013,B,Keegan,7,244
2013,B,Kobe,7,244
2013,B,Lochlainn,7,244
2013,B,Natan,7,244
2013,B,Ruben,7,244
2013,B,Rylee,7,244
2013,B,Seamus,7,244
2013,B,Ted,7,244
2013,B,Tristan,7,244
2013,B,Beau,6,271
2013,B,Brooklyn,6,271
2013,B,Caelan,6,271
2013,B,Casey,6,271
2013,B,Colton,6,271
2013,B,Cory,6,271
2013,B,Cruz,6,271
2013,B,Damian,6,271
2013,B,Daryl,6,271
2013,B,Dexter,6,271
2013,B,Emmet,6,271
2013,B,Enda,6,271
2013,B,Fionntan,6,271
2013,B,Frank,6,271
2013,B,Heath,6,271
2013,B,Hugo,6,271
2013,B,Jaden,6,271
2013,B,Jai,6,271
2013,B,Jaxson,6,271
2013,B,Karol,6,271
2013,B,Kobi,6,271
2013,B,Marc,6,271
2013,B,Marcel,6,271
2013,B,Matas,6,271
2013,B,Mikolaj,6,271
2013,B,Milo,6,271
2013,B,Morgan,6,271
2013,B,Nicholas,6,271
2013,B,Nikodem,6,271
2013,B,Nojus,6,271
2013,B,Ultan,6,271
2013,B,Vincent,6,271
2013,B,Adrian,5,303
2013,B,Ayden,5,303
2013,B,Barra,5,303
2013,B,Bryan,5,303
2013,B,Cathaoir,5,303
2013,B,Coen,5,303
2013,B,Colm,5,303
2013,B,Conaire,5,303
2013,B,Conrad,5,303
2013,B,Danann,5,303
2013,B,Dawid,5,303
2013,B,Dillon,5,303
2013,B,Drew,5,303
2013,B,Eric,5,303
2013,B,Frederick,5,303
2013,B,Gareth,5,303
2013,B,Jan,5,303
2013,B,Jesse,5,303
2013,B,Julian,5,303
2013,B,Keelan,5,303
2013,B,Kenzie,5,303
2013,B,Kolton,5,303
2013,B,Layton,5,303
2013,B,Lennon,5,303
2013,B,Lochlann,5,303
2013,B,Nicolas,5,303
2013,B,Noel,5,303
2013,B,Olivier,5,303
2013,B,Oliwier,5,303
2013,B,Paidi,5,303
2013,B,Parker,5,303
2013,B,Pauric,5,303
2013,B,Philip,5,303
2013,B,Quinn,5,303
2013,B,Rohan,5,303
2013,B,Ryley,5,303
2013,B,Shaun,5,303
2013,B,Stefan,5,303
2013,B,Tony,5,303
2013,B,Wojciech,5,303
2013,B,Aedan,4,343
2013,B,Antonio,4,343
2013,B,Aron,4,343
2013,B,Asher,4,343
2013,B,Barry,4,343
2013,B,Cahan,4,343
2013,B,Callan,4,343
2013,B,Coby,4,343
2013,B,Conleth,4,343
2013,B,Connaire,4,343
2013,B,Cuan,4,343
2013,B,Darren,4,343
2013,B,Darryl,4,343
2013,B,Deaglan,4,343
2013,B,Diarmuid,4,343
2013,B,Eamon,4,343
2013,B,Eamonn,4,343
2013,B,Eddie,4,343
2013,B,Ezra,4,343
2013,B,Fearghal,4,343
2013,B,Finbarr,4,343
2013,B,Fraser,4,343
2013,B,Glenn,4,343
2013,B,Harper,4,343
2013,B,Ian,4,343
